"__typename","brandType","contentDirectFeedbackPromptId","customData/doWeEndorseIt","customData/hotel","hotelId","id","impressionAnalytics","impressionAnalytics/__typename","impressionAnalytics/event","impressionAnalytics/referrerId","locale","managementResponses/0/__typename","managementResponses/0/header/__typename","managementResponses/0/header/text","managementResponses/0/id","managementResponses/0/response","photoSection","photoSection/__typename","photoSection/exitAnalytics/__typename","photoSection/exitAnalytics/linkName","photoSection/exitAnalytics/referrerId","photoSection/imageClickAnalytics/__typename","photoSection/imageClickAnalytics/linkName","photoSection/imageClickAnalytics/referrerId","photoSection/navClickAnalytics/__typename","photoSection/navClickAnalytics/linkName","photoSection/navClickAnalytics/referrerId","photos/0/__typename","photos/0/description","photos/0/url","photos/1/__typename","photos/1/description","photos/1/url","photos/2/__typename","photos/2/description","photos/2/url","photos/3/__typename","photos/3/description","photos/3/url","photos/4/__typename","photos/4/description","photos/4/url","photos/5/__typename","photos/5/description","photos/5/url","photos/6/__typename","photos/6/description","photos/6/url","photos/7/__typename","photos/7/description","photos/7/url","propertyReviewSource","reviewAuthorAttribution/__typename","reviewAuthorAttribution/text","reviewFooter/__typename","reviewFooter/messages/0/__typename","reviewFooter/messages/0/seoStructuredData/__typename","reviewFooter/messages/0/seoStructuredData/content","reviewFooter/messages/0/seoStructuredData/itemprop","reviewFooter/messages/0/seoStructuredData/itemscope","reviewFooter/messages/0/seoStructuredData/itemtype","reviewFooter/messages/0/text/__typename","reviewFooter/messages/0/text/text","reviewInteractionSections/0/__typename","reviewInteractionSections/0/accessibilityLabel","reviewInteractionSections/0/feedbackAnalytics/__typename","reviewInteractionSections/0/feedbackAnalytics/linkName","reviewInteractionSections/0/feedbackAnalytics/referrerId","reviewInteractionSections/0/primaryDisplayString","reviewInteractionSections/0/reviewInteractionType","reviewInteractionSections/1/__typename","reviewInteractionSections/1/accessibilityLabel","reviewInteractionSections/1/feedbackAnalytics","reviewInteractionSections/1/primaryDisplayString","reviewInteractionSections/1/reviewInteractionType","reviewInteractionSections/2/__typename","reviewInteractionSections/2/accessibilityLabel","reviewInteractionSections/2/feedbackAnalytics","reviewInteractionSections/2/primaryDisplayString","reviewInteractionSections/2/reviewInteractionType","reviewInteractionSections/3/__typename","reviewInteractionSections/3/accessibilityLabel","reviewInteractionSections/3/feedbackAnalytics","reviewInteractionSections/3/primaryDisplayString","reviewInteractionSections/3/reviewInteractionType","reviewPosition","reviewRegion","reviewScoreWithDescription/__typename","reviewScoreWithDescription/label","reviewScoreWithDescription/value","seeMoreAnalytics/__typename","seeMoreAnalytics/linkName","seeMoreAnalytics/referrerId","submissionTime/__typename","submissionTime/longDateFormat","superlative","text","themes","themes/0/__typename","themes/0/icon/__typename","themes/0/icon/id","themes/0/label","themes/1/__typename","themes/1/icon/__typename","themes/1/icon/id","themes/1/label","title","translationInfo","translationInfo/__typename","translationInfo/loadingTranslationText","translationInfo/seeOriginalText","translationInfo/targetLocale","translationInfo/translatedBy/__typename","translationInfo/translatedBy/description","translationInfo/translationCallToActionLabel","travelers/0","travelers/1","travelers/2","travelers/3"
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66b02da200339b1e54bb3d3c",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 6, 2024","10278e21-bbb9-4982-a728-f2a9c63f8efc","Dear Ranee,Thank you for your fantastic 5-star review ! We’re thrilled to hear that your first all-inclusive experience was such a positive one and that you enjoyed the resort, the room, and the amenities.We apologize for the slight delay during check-in due to the high number of guests arriving at the same time, but we’re glad to hear that the process was smooth overall. We also appreciate your feedback regarding room cleaning and will review this with our team to ensure consistency.It’s wonderful to know that your family enjoyed the pool, kids' amenities, and the bounce house room. We’re delighted that you found the food to be fresh and abundant, and that our staff provided good service.Thank you for your high recommendation and for planning to return in the future. We look forward to welcoming you back for another great stay!Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Ranee","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Ranee","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Jul 2024","PropertyReviewInteraction","Mark review 1 as helpful. 1 other user found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Ranee's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Ranee's review",,"See less","REVIEW_COLLAPSE_LABEL","31",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 5, 2024","Excellent","The resort was great! It was our first time at an all inclusive and we are very happy with our choice. The check in process was smooth but a bit slow due to all the guests arriving at the same time. The room was nice and clean. We had a family suite that consisted of 2 joined rooms, one for parents and one for kids. Only the parents rooms were cleaned everyday. Room service was efficient and food was very good. Pool and kids amenities were clean and fun. Kids really enjoyed the bounce house room. Restaurants only had fresh food and there was an abundance of it. Reservations are recommended except for the buffet, but even if you didn't have one they will find you a table within 15 minutes. Entire staff was nice including those that are trying to sell the time shares. Definitely will return in the future and highly recommended for others looking for an all inclusive. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children","Traveled with family",,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66b00d4000339b1e54b86dc7",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 5, 2024","e6139dce-b1bc-4629-8ba2-e6f48d5ded25","Dear Ediri,Thank you for taking the time to share your experience with us. We're thrilled to hear that you enjoyed our entertainment, the variety of dining options, and the 24-hour coffee shop with its delicious crepes and macaroons. It's also wonderful to know that our staff made a positive impression with their friendliness and responsiveness.We appreciate your feedback regarding the cocktails at our restaurants. We're sorry to hear that they did not meet your expectations. Your comments have been shared with our beverage team to ensure improvements are made in this area. Our goal is to provide an exceptional experience across all aspects of our service, including our drinks.We hope to welcome you back in the future and provide you with an even better stay.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Ediri","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Ediri","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Aug 2024","PropertyReviewInteraction","Mark review 2 as helpful. 0 other users found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Ediri's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Ediri's review",,"See less","REVIEW_COLLAPSE_LABEL","32",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Good","Entertainment was excellent, there were lots of restaurants to choose from. Loved the 24 hours coffee shop with crepes and macaroons. Staff very friendly and very responsive. For good cocktails you have to go to the main bar. Drinks at the restaurants were surprisingly bad even the margaritas…",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities",,,,,"",,,,,,,,,"Traveled with group","Traveled with partner",,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66aff1c196baa0775a39c9a8",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 5, 2024","7def2b35-2906-4536-9364-2b6a624deaee","Dear Fife,Thank you for sharing your feedback with us. We're pleased to hear that our staff made a positive impression and provided excellent service during your stay.We apologize for the inconvenience caused by the closure of some swim attractions and for the condition of the property. Maintaining our facilities is a top priority, and your comments will be shared with our management team to address these issues promptly.We appreciate your feedback and hope to have the opportunity to welcome you back in the future, where we will strive to provide you with an improved experience.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Fife","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Fife","author","true","https://schema.org/Person","EGDSPlainText","Stayed 6 nights in Jul 2024","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Fife's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Fife's review",,"See less","REVIEW_COLLAPSE_LABEL","33",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Okay","some of the swim attractions were closed. property looking run down. staff was excellent
",,"ReviewThemes","Icon","sentiment_4","Liked: Staff & service",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66afb75d5ea4a346115667ae",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 5, 2024","4203f6a2-ec5a-4947-8134-c3fa1d93b7d2","Dear Neel,Thank you for your wonderful review! We're thrilled to hear that you had a great and family-friendly stay with us. Providing a memorable experience for families is one of our top priorities, and we're glad we could meet your expectations.We look forward to welcoming you and your family back for another fantastic stay in the future.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Neel","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Neel","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Jul 2024","PropertyReviewInteraction","Mark review 4 as helpful. 0 other users found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Neel's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Neel's review",,"See less","REVIEW_COLLAPSE_LABEL","34",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Excellent","It was great and family-friendly.  ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66afb41500339b1e54afd29e",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 5, 2024","f6a57508-27fa-4012-99b4-29337f084099","Dear James,Thank you for taking the time to share your detailed and positive review! We're delighted to hear that you enjoyed your stay and appreciated the interconnected nature of our properties, as well as the safety and security provided by our security team, especially the front gate team.It's wonderful to know that the golf cart service and the ability for teenagers to explore the facilities added to your overall experience. We're also pleased that you were able to take advantage of booking meals at our other ""Palace"" properties and found the food to be generally excellent.We appreciate your understanding during the interruptions caused by Hurricane Beryl. Our team's priority is always the safety and comfort of our guests, and we're glad that the facilities handled the conditions well.We're sorry to hear about the issues with local offsite vendors, and we advise our guests to always exercise caution when dealing with external services.Thank you for your kind words and for choosing Moon Palace. We look forward to welcoming you back for another memorable stay in the future.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","James, Calgary","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","James","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Jul 2024","PropertyReviewInteraction","Mark review 5 as helpful. 1 other user found review 5 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from James's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from James's review",,"See less","REVIEW_COLLAPSE_LABEL","35",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Excellent","The three properties are all connected as one with a series of pathways, and staff are constantly ferrying around guests on multi-passenger golf carts from place to place.  Teenagers can safely venture out on their own and explore the other facilities within the compound.  Front gate security seemed first class, so we felt safe and secure. 

Guests can also book restaurants and meals in the other ""Palace"" properties in Cancun and area (with some restrictions), so there is an opportunity to get offsite while still having meals and amenities included without additional cost.

Food was good to excellent with a couple of minor exceptions.  We had some favorite restaurants that we revisited.

We were at the resort through hurricane Beryl which reached the coast about 150 miles to the south of us.  There were some interruptions to food and housekeeping service for a couple of days as workers were not able to get to work, but the facilities seem built to handle those conditions and there were not any major problems visible.

Other than some issues with local offsite vendors (scams) our visit to Mexico was good and we would definitely return to Moon Palace.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66afa5ed5ea4a34611546e67",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 6, 2024","90a7dfd2-e06b-4542-bbd1-6be166b343f0","Dear Tamara,Thank you for sharing your feedback with us. We sincerely apologize for the issues you encountered during your stay.We are deeply sorry for the cleanliness problems you experienced, including the presence of insects and the condition of the bed linen. Please know that these issues were addressed and corrected immediately once reported. Maintaining a high standard of cleanliness is a top priority for us, and we regret that we did not meet these standards during your stay.We also apologize for any pressure you felt regarding the membership offers and the rushed service during breakfast. Your feedback is valuable, and we will use it to improve our approach and service.Thank you again for bringing these matters to our attention. We hope to have the opportunity to provide you with a better experience in the future.Sincerely,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Tamara","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Tamara","author","true","https://schema.org/Person","EGDSPlainText","Stayed 6 nights in Jul 2024","PropertyReviewInteraction","Mark review 6 as helpful. 0 other users found review 6 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Tamara's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Tamara's review",,"See less","REVIEW_COLLAPSE_LABEL","36",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Okay","The room is not clean I found a croacoches inside the shower. The bed linen didn’t change, I have to call the manager to come and look at it. I took pictures of the dirty sheets to show her, and the little insects that I found in the shower. When you first got there they are really forcing you to open a membership with them. When they told you, you are really gonna go there for a visit at the grand palace. Have breakfast the tour lady was really rushing us at the breakfast but anyway I don’t think I am the first one put it that in the comment. When we were in the golf cart one lady was so mad with the resort because they keep taking money on her account for that matters.",,,,,,,,,,"",,,,,,,,,"Traveled with group","Traveled with family",,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66aec9cc589e791f40af27f9",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 5, 2024","8dc5dfd9-280e-490d-90e5-b1cabf3cdbeb","Dear Keisha,Thank you for taking the time to share your detailed feedback with us. We are pleased to hear that you enjoyed the pool, massage services, coffee bar, and that some of our staff made a positive impression on you. It's also great to know that Rocio, our front desk manager, was able to resolve your issue satisfactorily.We apologize for the cleanliness issues you observed around the property and for any negative encounters with some of our staff. Your comments about debris in the pool, unattended cups, and room cleanliness are concerning, and we will address these issues immediately with our housekeeping and maintenance teams to ensure improvements are made. We are also sorry for any pressure you felt upon arrival and checkout, as this is not the experience we strive to provide.Your feedback is invaluable in helping us enhance our services, and we appreciate your honesty. We hope to have the opportunity to welcome you back in the future and provide you with a better experience.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Keisha","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Keisha","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Jul 2024","PropertyReviewInteraction","Mark review 7 as helpful. 0 other users found review 7 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Keisha's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Keisha's review",,"See less","REVIEW_COLLAPSE_LABEL","37",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 4, 2024","Good","No issue with reservations, pool chairs if we arrived early were not a problem at all, pool and massage were fantastic, loved the coffee bar, pool area, and some of the stuff were absolutely wonderful! We encountered an issue but the front desk manager, Rocio, resolved it and we were pleased.

Did not like the lack of cleanliness observed around the property (debris and trash in pool every morning, same cups in a few places outside of our building for the entire four days we were there, fast turnaround with guests so rooms are not being cleaned thoroughly, pressure upon arrival to attend meeting, pressure upon checkout to purchase certificate), and some staff were just rude! ",,"ReviewThemes","Icon","sentiment_4","Liked: Amenities","ReviewThemes","Icon","sentiment_2","Disliked: Cleanliness, property conditions & facilities","",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66ad7694a794500650fabbef",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 3, 2024","01fad409-d435-4b85-9559-1593b7acaf38","Dear David,Thank you for taking the time to share your feedback. We're glad to hear you enjoyed the pool and found our restaurant staff to be very nice.We apologize for the condition of the beach during your stay. Please know that guests are welcome to use the beach at our sister property, Beach Palace, should you desire to enjoy a cleaner beach experience.We also apologize for any inconvenience caused by the timeshare sales pitches. Your feedback is important, and we will address this issue with our team to ensure a more pleasant experience for all our guests.Thank you for your comments, and we hope to have the opportunity to provide you with a better experience in the future.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","David","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","David","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Jul 2024","PropertyReviewInteraction","Mark review 8 as helpful. 0 other users found review 8 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from David's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from David's review",,"See less","REVIEW_COLLAPSE_LABEL","38",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 3, 2024","Okay","The pool was nice and the crew at the restaurants were very nice. Unfortunately the beaches were very dirty so that was a number that you go to Cancún but can not enjoy the beach at your resort. But by far the most annoying part was the super aggressive time share sales pitches, from the check in process to checkout…. Waste of time   they kinda give you the run around (not to say treat you like sh*t) after they can’t sell you….
",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children","Traveled with family",,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66ac2201d250f108de1d960f",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 2, 2024","1e3d08bb-1022-4a91-a212-8cea021158af","Dear Roxanne,Thank you for your 5 out of 5 review! We're delighted to hear that you enjoyed our beautiful property, excellent customer service, and had a wonderful stay. Your positive feedback means a lot to us.We look forward to welcoming you back for another fantastic experience!Warm regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Roxanne","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Roxanne","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Jul 2024","PropertyReviewInteraction","Mark review 9 as helpful. 1 other user found review 9 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Roxanne's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Roxanne's review",,"See less","REVIEW_COLLAPSE_LABEL","39",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 2, 2024","Excellent","Beautiful property. Excellent customer service. Wonderful stay.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","66abfe0db6c0495151ffae3b",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Aug 2, 2024","d1c0161f-9145-40fb-84d8-8e28a60a0879","Dear Amber,We sincerely apologize for the long wait you experienced during check-in. This is certainly not the standard we strive to maintain, and we understand how frustrating it must have been for you.Your feedback is invaluable, and we are taking steps to improve our check-in process to ensure a smoother and faster experience for our guests.We hope you will consider giving us another chance in the future to provide you with the quality service you deserve.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Amber","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Amber","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Jun 2024","PropertyReviewInteraction","Mark review 10 as helpful. 0 other users found review 10 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Amber's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Amber's review",,"See less","REVIEW_COLLAPSE_LABEL","40",,"LodgingEnrichedMessage","2 out of 10 Terrible","2/10 Terrible","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Aug 1, 2024","Terrible","taking almost 2 hours in line to check in ",,"ReviewThemes","Icon","sentiment_4","Liked: Property conditions & facilities","ReviewThemes","Icon","sentiment_2","Disliked: Cleanliness, staff & service, amenities","",,,,,,,,,"Traveled with family",,,
